values	distance	colorz	side2
265.234705569579	10000	gray44	chr8-chr8
397.722876056684	10000	gray44	chr8-chr8
379.095632974662	10000	gray44	chr8-chr8
386.885415065499	10000	gray44	chr8-chr8
287.351608868867	10000	gray44	chr8-chr8
162.029455756769	10000	gray44	chr8-chr8
314.013301939011	10000	gray44	chr8-chr8
336.837973332614	10000	gray44	chr8-chr8
550.447574800369	10000	gray44	chr8-chr8
352.460622095709	10000	gray44	chr8-chr8
0	10000	gray44	chr8-chr8
459.023043306707	10000	gray44	chr8-chr8
437.06772009493	10000	gray44	chr8-chr8
369.58022025303	10000	gray44	chr8-chr8
353.00610136476	10000	gray44	chr8-chr8
396.286353331782	10000	gray44	chr8-chr8
468.033288794061	10000	gray44	chr8-chr8
571.736684766923	10000	gray44	chr8-chr8
161.770325778	10000	gray44	chr8-chr8
417.377899542513	10000	gray44	chr8-chr8
346.598202543344	10000	gray44	chr8-chr8
340.724862775986	10000	gray44	chr8-chr8
283.878039572098	10000	gray44	chr8-chr8
338.775937743253	10000	gray44	chr8-chr8
307.040782635348	10000	gray44	chr8-chr8
481.617598848746	10000	gray44	chr8-chr8
549.845628862156	10000	gray44	chr8-chr8
346.020086216064	10000	gray44	chr8-chr8
313.476468036833	10000	gray44	chr8-chr8
394.084708289473	10000	gray44	chr8-chr8
290.723821496007	10000	gray44	chr8-chr8
405.378559440927	10000	gray44	chr8-chr8
390.503070245124	10000	gray44	chr8-chr8
454.422204540618	10000	gray44	chr8-chr8
168.862983651186	10000	gray44	chr8-chr8
546.864220592318	10000	gray44	chr8-chr8
520.962888136258	10000	gray44	chr8-chr8
309.463160961512	10000	gray44	chr8-chr8
429.353393549288	10000	gray44	chr8-chr8
392.731254838346	10000	gray44	chr8-chr8
353.202849677693	10000	gray44	chr8-chr8
421.083338304246	10000	gray44	chr8-chr8
180.871826595998	10000	gray44	chr8-chr8
246.309329529903	10000	gray44	chr8-chr8
398.794880182315	10000	gray44	chr8-chr8
145.028292702076	10000	gray44	chr8-chr8
531.445884563591	10000	gray44	chr8-chr8
439.266588722797	10000	gray44	chr8-chr8
245.089802226458	10000	gray44	chr8-chr8
77.9112028487394	10000	gray44	chr8-chr8
263.84282102676	10000	gray44	chr8-chr8
313.90073997745	10000	gray44	chr8-chr8
264.642282385421	10000	gray44	chr8-chr8
622.461112310707	10000	gray44	chr8-chr8
448.798130656838	10000	gray44	chr8-chr8
256.746174502511	10000	gray44	chr8-chr8
348.037096650885	10000	gray44	chr8-chr8
604.89826739161	10000	gray44	chr8-chr8
255.222887904605	10000	gray44	chr8-chr8
257.292282784134	10000	gray44	chr8-chr8
288.148720070525	10000	gray44	chr8-chr8
342.933304517997	10000	gray44	chr8-chr8
258.839895127747	10000	gray44	chr8-chr8
328.970399745206	10000	gray44	chr8-chr8
447.379417151239	10000	gray44	chr8-chr8
391.158613878407	10000	gray44	chr8-chr8
269.167480140655	10000	gray44	chr8-chr8
341.955138250599	10000	gray44	chr8-chr8
332.866868465587	10000	gray44	chr8-chr8
421.864885703227	10000	gray44	chr8-chr8
392.222116516327	10000	gray44	chr8-chr8
373.813441825747	10000	gray44	chr8-chr8
248.401295524027	10000	gray44	chr8-chr8
354.08604447595	10000	gray44	chr8-chr8
140.736213001018	10000	gray44	chr8-chr8
425.06245822434	10000	gray44	chr8-chr8
330.751065419812	10000	gray44	chr8-chr8
388.463741401619	10000	gray44	chr8-chr8
373.10465301802	10000	gray44	chr8-chr8
374.30273432388	10000	gray44	chr8-chr8
373.654429898519	10000	gray44	chr8-chr8
350.800250759079	10000	gray44	chr8-chr8
326.927355885608	10000	gray44	chr8-chr8
342.900111538127	10000	gray44	chr8-chr8
310.710145586081	10000	gray44	chr8-chr8
341.111651259462	10000	gray44	chr8-chr8
380.169092104397	10000	gray44	chr8-chr8
320.830700241114	10000	gray44	chr8-chr8
336.750860857753	10000	gray44	chr8-chr8
422.738205264647	10000	gray44	chr8-chr8
357.039652765642	10000	gray44	chr8-chr8
327.659378801716	10000	gray44	chr8-chr8
446.593465132697	10000	gray44	chr8-chr8
423.814811086385	10000	gray44	chr8-chr8
357.069004456746	10000	gray44	chr8-chr8
377.864927176145	10000	gray44	chr8-chr8
576.435735449244	10000	gray44	chr8-chr8
503.651728174591	10000	gray44	chr8-chr8
243.498137086203	10000	gray44	chr8-chr8
294.356778700754	10000	gray44	chr8-chr8
363.577002227482	10000	gray44	chr8-chr8
380.136133226003	10000	gray44	chr8-chr8
613.77835191688	10000	gray44	chr8-chr8
313.313025077806	10000	gray44	chr8-chr8
123.561276567545	10000	gray44	chr8-chr8
327.65047096301	10000	gray44	chr8-chr8
455.820332041415	10000	gray44	chr8-chr8
438.017987696607	10000	gray44	chr8-chr8
386.675076589784	10000	gray44	chr8-chr8
398.60452099526	10000	gray44	chr8-chr8
65.2831916215538	10000	gray44	chr8-chr8
362.253418186953	10000	gray44	chr8-chr8
245.934894317238	10000	gray44	chr8-chr8
505.064627093478	10000	gray44	chr8-chr8
180.588354083737	10000	gray44	chr8-chr8
677.38808529617	10000	gray44	chr8-chr8
227.86215266282	10000	gray44	chr8-chr8
428.083628123827	10000	gray44	chr8-chr8
314.181509855211	10000	gray44	chr8-chr8
355.255401263902	10000	gray44	chr8-chr8
455.578992485357	10000	gray44	chr8-chr8
355.19151573167	10000	gray44	chr8-chr8
234.45223951029	10000	gray44	chr8-chr8
247.440534406035	10000	gray44	chr8-chr8
406.001135726712	10000	gray44	chr8-chr8
264.940335334164	10000	gray44	chr8-chr8
477.043406303946	10000	gray44	chr8-chr8
297.469671860959	10000	gray44	chr8-chr8
180.938666157665	10000	gray44	chr8-chr8
334.323479068602	10000	gray44	chr8-chr8
284.067856950976	10000	gray44	chr8-chr8
552.849885080167	10000	gray44	chr8-chr8
314.645535479377	10000	gray44	chr8-chr8
228.083304960073	10000	gray44	chr8-chr8
359.003656160636	10000	gray44	chr8-chr8
98.8656480334066	10000	gray44	chr8-chr8
324.484154352934	10000	gray44	chr8-chr8
209.830729472715	10000	gray44	chr8-chr8
237.569622905135	10000	gray44	chr8-chr8
386.315675229302	10000	gray44	chr8-chr8
319.630469092774	10000	gray44	chr8-chr8
252.801665346539	10000	gray44	chr8-chr8
361.868040940689	10000	gray44	chr8-chr8
383.342149722536	10000	gray44	chr8-chr8
245.615711026122	10000	gray44	chr8-chr8
0	10000	gray44	chr8-chr8
359.58814575144	10000	gray44	chr8-chr8
490.004764471308	10000	gray44	chr8-chr8
271.777521294097	10000	gray44	chr8-chr8
284.314522394052	10000	gray44	chr8-chr8
0	10000	gray44	chr8-chr8
302.089282864148	10000	gray44	chr8-chr8
310.283533733316	10000	gray44	chr8-chr8
344.82552054768	10000	gray44	chr8-chr8
420.813440697376	10000	gray44	chr8-chr8
592.628033671683	10000	gray44	chr8-chr8
343.226681906536	10000	gray44	chr8-chr8
340.589815422263	10000	gray44	chr8-chr8
393.095677244517	10000	gray44	chr8-chr8
503.908423594424	10000	gray44	chr8-chr8
245.27661308575	10000	gray44	chr8-chr8
475.629113017496	10000	gray44	chr8-chr8
484.964457769641	10000	gray44	chr8-chr8
0	10000	gray44	chr8-chr8
445.617739581156	10000	gray44	chr8-chr8
407.03165950203	10000	gray44	chr8-chr8
348.657268721353	10000	gray44	chr8-chr8
417.505641314064	10000	gray44	chr8-chr8
315.181371651378	10000	gray44	chr8-chr8
358.612258020574	10000	gray44	chr8-chr8
364.429802959453	10000	gray44	chr8-chr8
392.089705185189	10000	gray44	chr8-chr8
409.266528768021	10000	gray44	chr8-chr8
371.330482069861	10000	gray44	chr8-chr8
345.88601460077	10000	gray44	chr8-chr8
194.042889587135	10000	gray44	chr8-chr8
534.507835741642	10000	gray44	chr8-chr8
371.538765481489	10000	gray44	chr8-chr8
332.087866130868	10000	gray44	chr8-chr8
372.455447194687	10000	gray44	chr8-chr8
0	10000	gray44	chr8-chr8
315.043845583181	10000	gray44	chr8-chr8
412.551020737844	10000	gray44	chr8-chr8
167.618468824857	10000	gray44	chr8-chr8
335.924010373591	10000	gray44	chr8-chr8
335.326078070056	10000	gray44	chr8-chr8
181.061756987114	10000	gray44	chr8-chr8
382.089388168793	10000	gray44	chr8-chr8
442.618971104992	10000	gray44	chr8-chr8
314.938527239616	10000	gray44	chr8-chr8
420.44818518686	10000	gray44	chr8-chr8
380.511902952344	10000	gray44	chr8-chr8
483.730016724256	10000	gray44	chr8-chr8
348.263472454894	10000	gray44	chr8-chr8
323.942781600217	10000	gray44	chr8-chr8
379.511349335324	10000	gray44	chr8-chr8
390.445506448331	10000	gray44	chr8-chr8
247.835866724879	10000	gray44	chr8-chr8
376.208663785273	10000	gray44	chr8-chr8
304.666767417562	10000	gray44	chr8-chr8
308.428233314099	10000	gray44	chr8-chr8
458.583727070131	10000	gray44	chr8-chr8
413.270473614201	10000	gray44	chr8-chr8
379.619234379855	10000	gray44	chr8-chr8
437.174374961913	10000	gray44	chr8-chr8
244.567145537357	10000	gray44	chr8-chr8
695.233078389104	10000	gray44	chr8-chr8
466.414867617634	10000	gray44	chr8-chr8
390.122873261058	10000	gray44	chr8-chr8
395.315346437358	10000	gray44	chr8-chr8
352.062163702045	10000	gray44	chr8-chr8
314.20087029475	10000	gray44	chr8-chr8
312.748203823421	10000	gray44	chr8-chr8
433.820845227692	10000	gray44	chr8-chr8
283.938463644131	10000	gray44	chr8-chr8
390.03874634691	10000	gray44	chr8-chr8
327.169985048368	10000	gray44	chr8-chr8
283.639743722526	10000	gray44	chr8-chr8
195.415127753576	10000	gray44	chr8-chr8
361.017161750158	10000	gray44	chr8-chr8
386.027689604686	10000	gray44	chr8-chr8
440.928245212892	10000	gray44	chr8-chr8
406.905428157377	10000	gray44	chr8-chr8
393.432139321832	10000	gray44	chr8-chr8
517.439807998399	10000	gray44	chr8-chr8
342.232532311343	10000	gray44	chr8-chr8
227.270888893938	10000	gray44	chr8-chr8
378.900023118604	10000	gray44	chr8-chr8
301.865265299177	10000	gray44	chr8-chr8
451.67515182961	10000	gray44	chr8-chr8
309.438825107369	10000	gray44	chr8-chr8
367.748624712784	10000	gray44	chr8-chr8
407.211319018345	10000	gray44	chr8-chr8
459.102704937762	10000	gray44	chr8-chr8
349.563109840145	10000	gray44	chr8-chr8
344.640641897671	10000	gray44	chr8-chr8
292.164770896576	10000	gray44	chr8-chr8
445.673416253718	10000	gray44	chr8-chr8
365.473684060447	10000	gray44	chr8-chr8
356.749443418936	10000	gray44	chr8-chr8
324.520299456884	10000	gray44	chr8-chr8
549.332126151593	10000	gray44	chr8-chr8
294.448140933278	10000	gray44	chr8-chr8
327.129917574472	10000	gray44	chr8-chr8
515.81217821992	10000	gray44	chr8-chr8
326.767228362136	10000	gray44	chr8-chr8
253.214205599274	10000	gray44	chr8-chr8
475.138701199903	10000	gray44	chr8-chr8
473.212198645826	10000	gray44	chr8-chr8
264.85443744263	10000	gray44	chr8-chr8
472.878388880133	10000	gray44	chr8-chr8
255.796036615128	10000	gray44	chr8-chr8
409.351726899571	10000	gray44	chr8-chr8
525.378772082412	10000	gray44	chr8-chr8
352.78846943151	10000	gray44	chr8-chr8
0	10000	gray44	chr8-chr8
437.871299273786	10000	gray44	chr8-chr8
185.282390575454	10000	gray44	chr8-chr8
591.40259926551	10000	gray44	chr8-chr8
309.620111324554	10000	gray44	chr8-chr8
277.068017541022	10000	gray44	chr8-chr8
399.173893490541	10000	gray44	chr8-chr8
320.773575599116	10000	gray44	chr8-chr8
163.122195455862	10000	gray44	chr8-chr8
558.017855976528	10000	gray44	chr8-chr8
297.403500574636	10000	gray44	chr8-chr8
208.855195078887	10000	gray44	chr8-chr8
320.897615657306	10000	gray44	chr8-chr8
367.240970441971	10000	gray44	chr8-chr8
384.901349913434	10000	gray44	chr8-chr8
367.390306503866	10000	gray44	chr8-chr8
391.880549812574	10000	gray44	chr8-chr8
340.156338520582	10000	gray44	chr8-chr8
0	10000	gray44	chr8-chr8
340.540540379046	10000	gray44	chr8-chr8
272.037765514165	10000	gray44	chr8-chr8
322.69884300377	10000	gray44	chr8-chr8
261.405442465533	10000	gray44	chr8-chr8
394.348637697746	10000	gray44	chr8-chr8
284.396837626432	10000	gray44	chr8-chr8
332.207597719684	10000	gray44	chr8-chr8
259.587921186719	10000	gray44	chr8-chr8
409.343352644986	10000	gray44	chr8-chr8
311.081415618018	10000	gray44	chr8-chr8
397.360425313805	10000	gray44	chr8-chr8
422.599499503752	10000	gray44	chr8-chr8
328.933298523725	10000	gray44	chr8-chr8
426.648367989401	10000	gray44	chr8-chr8
370.297204826441	10000	gray44	chr8-chr8
441.414063579303	10000	gray44	chr8-chr8
332.715967097218	10000	gray44	chr8-chr8
405.401131364826	10000	gray44	chr8-chr8
430.596756479319	10000	gray44	chr8-chr8
281.269997101431	10000	gray44	chr8-chr8
179.720288368006	10000	gray44	chr8-chr8
470.628802721834	10000	gray44	chr8-chr8
311.369895573232	10000	gray44	chr8-chr8
270.663694742199	10000	gray44	chr8-chr8
239.040814951154	10000	gray44	chr8-chr8
281.656115031613	10000	gray44	chr8-chr8
294.068920479514	10000	gray44	chr8-chr8
286.488030360714	10000	gray44	chr8-chr8
89.26161087254	10000	gray44	chr8-chr8
366.895896394311	10000	gray44	chr8-chr8
290.645730912363	10000	gray44	chr8-chr8
705.124564912513	10000	gray44	chr8-chr8
395.523913354972	10000	gray44	chr8-chr8
104.45534804845	10000	gray44	chr8-chr8
395.374383645903	10000	gray44	chr8-chr8
378.099082941162	10000	gray44	chr8-chr8
177.862821950601	10000	gray44	chr8-chr8
274.023101943244	10000	gray44	chr8-chr8
378.980406272648	10000	gray44	chr8-chr8
346.238037006199	10000	gray44	chr8-chr8
461.307345937955	10000	gray44	chr8-chr8
253.791237905705	10000	gray44	chr8-chr8
368.253970104612	10000	gray44	chr8-chr8
305.505727577722	10000	gray44	chr8-chr8
246.89979925266	10000	gray44	chr8-chr8
333.667065899974	10000	gray44	chr8-chr8
372.134955039543	10000	gray44	chr8-chr8
446.133569063033	10000	gray44	chr8-chr8
337.409745525111	10000	gray44	chr8-chr8
423.705099741367	10000	gray44	chr8-chr8
453.335149656529	10000	gray44	chr8-chr8
353.048635256403	10000	gray44	chr8-chr8
429.432108322003	10000	gray44	chr8-chr8
447.744709410848	10000	gray44	chr8-chr8
285.107117147619	10000	gray44	chr8-chr8
347.972771491192	10000	gray44	chr8-chr8
390.624639062121	10000	gray44	chr8-chr8
246.705829735067	10000	gray44	chr8-chr8
183.55197339318	10000	gray44	chr8-chr8
512.412241677262	10000	gray44	chr8-chr8
161.906161660562	10000	gray44	chr8-chr8
222.25058609543	10000	gray44	chr8-chr8
265.144518747186	10000	gray44	chr8-chr8
276.823954386849	10000	gray44	chr8-chr8
325.424935422624	10000	gray44	chr8-chr8
307.981766907457	10000	gray44	chr8-chr8
360.48147612301	10000	gray44	chr8-chr8
365.484491660424	10000	gray44	chr8-chr8
409.487226649021	10000	gray44	chr8-chr8
490.421617214585	10000	gray44	chr8-chr8
333.532493461067	10000	gray44	chr8-chr8
328.602430201736	10000	gray44	chr8-chr8
376.692613383967	10000	gray44	chr8-chr8
9.27498328971394	10000	gray44	chr8-chr8
358.302760695876	10000	gray44	chr8-chr8
462.768027176256	10000	gray44	chr8-chr8
450.074802110366	10000	gray44	chr8-chr8
507.467451077782	10000	gray44	chr8-chr8
270.194814126794	10000	gray44	chr8-chr8
320.694057327948	10000	gray44	chr8-chr8
409.507759528651	10000	gray44	chr8-chr8
374.730499606784	10000	gray44	chr8-chr8
0	10000	gray44	chr8-chr8
441.080462322844	10000	gray44	chr8-chr8
0	10000	gray44	chr8-chr8
399.211646341	10000	gray44	chr8-chr8
381.796872247486	10000	gray44	chr8-chr8
219.606297707639	20000	gray44	chr8-chr8
251.971284862978	20000	gray44	chr8-chr8
194.434922615961	20000	gray44	chr8-chr8
206.160560691541	20000	gray44	chr8-chr8
98.7730495887006	20000	gray44	chr8-chr8
179.069314079338	20000	gray44	chr8-chr8
220.363989845229	20000	gray44	chr8-chr8
180.175717695229	20000	gray44	chr8-chr8
126.375188902971	20000	gray44	chr8-chr8
301.75627954756	20000	gray44	chr8-chr8
170.525185346597	20000	gray44	chr8-chr8
207.78494094406	20000	gray44	chr8-chr8
233.887753137785	20000	gray44	chr8-chr8
174.103278261803	20000	gray44	chr8-chr8
187.817069417362	20000	gray44	chr8-chr8
223.01829863189	20000	gray44	chr8-chr8
159.478930921739	20000	gray44	chr8-chr8
173.446194962841	20000	gray44	chr8-chr8
311.971062634782	20000	gray44	chr8-chr8
388.43721679016	20000	gray44	chr8-chr8
243.164186351242	20000	gray44	chr8-chr8
218.972753051651	20000	gray44	chr8-chr8
181.155585153718	20000	gray44	chr8-chr8
169.60855385644	20000	gray44	chr8-chr8
169.14921541701	20000	gray44	chr8-chr8
177.100900339385	20000	gray44	chr8-chr8
246.492375692142	20000	gray44	chr8-chr8
187.817546981705	20000	gray44	chr8-chr8
190.378846998705	20000	gray44	chr8-chr8
195.27755731401	20000	gray44	chr8-chr8
152.767864132452	20000	gray44	chr8-chr8
207.615894784497	20000	gray44	chr8-chr8
184.239171008635	20000	gray44	chr8-chr8
201.901793519299	20000	gray44	chr8-chr8
170.815993791413	20000	gray44	chr8-chr8
231.897274159358	20000	gray44	chr8-chr8
248.598245202545	20000	gray44	chr8-chr8
220.29141643242	20000	gray44	chr8-chr8
155.68034819594	20000	gray44	chr8-chr8
196.86093032663	20000	gray44	chr8-chr8
241.815503994989	20000	gray44	chr8-chr8
243.934730146835	20000	gray44	chr8-chr8
225.125893575742	20000	gray44	chr8-chr8
222.311970297082	20000	gray44	chr8-chr8
261.486738006814	20000	gray44	chr8-chr8
194.392288382773	20000	gray44	chr8-chr8
212.218379354543	20000	gray44	chr8-chr8
198.854622880587	20000	gray44	chr8-chr8
163.198972400296	20000	gray44	chr8-chr8
159.758397659482	20000	gray44	chr8-chr8
211.074982244279	20000	gray44	chr8-chr8
142.254355898262	20000	gray44	chr8-chr8
190.31200947214	20000	gray44	chr8-chr8
206.585716658431	20000	gray44	chr8-chr8
214.823739966248	20000	gray44	chr8-chr8
273.244820055476	20000	gray44	chr8-chr8
212.129784573821	20000	gray44	chr8-chr8
216.166251532224	20000	gray44	chr8-chr8
175.330152441457	20000	gray44	chr8-chr8
263.972432720212	20000	gray44	chr8-chr8
174.927712300084	20000	gray44	chr8-chr8
187.83104803438	20000	gray44	chr8-chr8
371.249966282595	20000	gray44	chr8-chr8
166.827970186439	20000	gray44	chr8-chr8
152.582387066353	20000	gray44	chr8-chr8
192.222076380112	20000	gray44	chr8-chr8
188.016471372045	20000	gray44	chr8-chr8
62.8008144995801	20000	gray44	chr8-chr8
234.122721495703	20000	gray44	chr8-chr8
213.36445014922	20000	gray44	chr8-chr8
0	20000	gray44	chr8-chr8
150.358397678174	20000	gray44	chr8-chr8
172.92394762403	20000	gray44	chr8-chr8
213.133442307308	20000	gray44	chr8-chr8
242.029669128193	20000	gray44	chr8-chr8
233.743325772741	20000	gray44	chr8-chr8
216.670778428687	20000	gray44	chr8-chr8
205.493291464787	20000	gray44	chr8-chr8
180.315941905272	20000	gray44	chr8-chr8
266.797327587396	20000	gray44	chr8-chr8
159.161822152451	20000	gray44	chr8-chr8
142.894782764894	20000	gray44	chr8-chr8
159.538656735266	20000	gray44	chr8-chr8
267.070076094594	20000	gray44	chr8-chr8
157.110821234097	20000	gray44	chr8-chr8
217.607527494937	20000	gray44	chr8-chr8
230.591847992682	20000	gray44	chr8-chr8
151.20771823201	20000	gray44	chr8-chr8
268.785730990062	20000	gray44	chr8-chr8
222.041417630674	20000	gray44	chr8-chr8
183.433446333724	20000	gray44	chr8-chr8
193.698147638425	20000	gray44	chr8-chr8
197.701407440418	20000	gray44	chr8-chr8
184.017237316314	20000	gray44	chr8-chr8
216.560385884659	20000	gray44	chr8-chr8
225.689514017701	20000	gray44	chr8-chr8
174.893382433482	20000	gray44	chr8-chr8
221.417800346549	20000	gray44	chr8-chr8
153.701349308316	20000	gray44	chr8-chr8
135.709210802627	20000	gray44	chr8-chr8
201.719562449059	20000	gray44	chr8-chr8
210.093419025526	20000	gray44	chr8-chr8
176.868800397173	20000	gray44	chr8-chr8
193.348716332878	20000	gray44	chr8-chr8
195.218764358509	20000	gray44	chr8-chr8
203.680539397684	20000	gray44	chr8-chr8
198.59500813216	20000	gray44	chr8-chr8
211.72367741956	20000	gray44	chr8-chr8
191.868827110519	20000	gray44	chr8-chr8
196.688444351507	20000	gray44	chr8-chr8
200.425858272701	20000	gray44	chr8-chr8
184.971326506393	20000	gray44	chr8-chr8
184.1452895603	20000	gray44	chr8-chr8
172.158782623662	20000	gray44	chr8-chr8
220.534636029047	20000	gray44	chr8-chr8
261.176543036346	20000	gray44	chr8-chr8
236.285003090942	20000	gray44	chr8-chr8
312.071573438976	20000	gray44	chr8-chr8
218.536494798748	20000	gray44	chr8-chr8
177.225878730698	20000	gray44	chr8-chr8
239.50395145425	20000	gray44	chr8-chr8
0	20000	gray44	chr8-chr8
0	20000	gray44	chr8-chr8
211.858940243716	20000	gray44	chr8-chr8
219.582559935343	20000	gray44	chr8-chr8
204.040134818952	20000	gray44	chr8-chr8
183.262338761207	20000	gray44	chr8-chr8
227.065584395009	20000	gray44	chr8-chr8
165.712724593921	20000	gray44	chr8-chr8
174.51605231148	20000	gray44	chr8-chr8
201.314084498671	20000	gray44	chr8-chr8
153.273741225532	20000	gray44	chr8-chr8
217.606361642974	20000	gray44	chr8-chr8
78.1295605976202	20000	gray44	chr8-chr8
192.644473538878	20000	gray44	chr8-chr8
183.67924886766	20000	gray44	chr8-chr8
189.349742027188	20000	gray44	chr8-chr8
214.808244742458	20000	gray44	chr8-chr8
225.139317694938	20000	gray44	chr8-chr8
234.67538958801	20000	gray44	chr8-chr8
